-1;2;1;5;268550714
-1;2;1;27;3331202620
1;2;1;15;1181346463
1;2;1;25;1744921651
1;2;1;18;879947119
1;2;1;16;1657523320
1;2;1;19;1756322527
-1;2;1;33;2855186877
1;2;1;23;1607032103
1;2;1;17;496858671
-1;2;1;9;222346228
-1;2;1;5;59429982
1;2;1;17;1432182443
1;2;1;18;1191878256
1;2;1;16;1109379550
-1;2;1;28;2338647696
2;2;1;22;1543942028
2;2;1;16;912041662
-1;2;1;5;64896365
-1;2;1;7;102162993
2;2;1;16;730267344
2;2;1;23;1734899581
-1;2;1;32;2284580483
-1;2;1;5;58496116
-1;2;1;5;68248288
1;2;1;18;1221992022
-1;2;1;38;2478946476
1;2;1;13;517130824
1;2;1;15;691425299
-1;2;1;5;60605083
1;2;1;18;616732783
1;2;1;18;1729437360
1;2;1;15;1306351595
-1;2;1;16;901855888
-1;2;1;7;134495537
2;2;1;16;1241193965
-1;2;1;9;196916594
1;2;1;20;2240803302
-1;2;1;5;55269541
-1;2;1;5;61081512
-1;2;1;5;73335876
1;2;1;19;1867892801
-1;2;1;8;133022283
2;2;1;33;2069313020
1;2;1;21;1819303462
1;2;1;16;962687355
-1;2;1;7;119573195
-1;2;1;7;111762668
-1;2;1;5;57778076
1;2;1;28;1458704309
-1;2;1;5;63807878
1;2;1;16;633284698
1;2;1;20;1854861912
1;2;1;17;1495462817
-1;2;1;7;115890326
-1;2;1;27;2804361110
1;2;1;17;985612632
-1;2;1;7;115511668
1;2;1;20;1486921250
-1;2;1;13;466994806
-1;2;1;7;128515414
-1;2;1;9;189317050
1;2;1;17;1505673321
-1;2;1;5;64554562
1;2;1;27;3415001928
-1;2;1;9;224315458
-1;2;1;10;214029998
-1;2;1;5;59193674
2;2;1;18;1272423183
-1;2;1;5;62637732
-1;2;1;5;68322850
1;2;1;17;1231145908
1;2;1;15;1167420619
-1;2;1;7;131241478
-1;2;1;27;1556629451
1;2;1;21;1414186530
-1;2;1;7;114686969
1;2;1;20;2354932087
-1;2;1;24;905792288
1;2;1;14;759429868
-1;2;1;6;89044073
-1;2;1;5;55824575
-1;2;1;5;63037055
-1;2;1;5;56881627
2;2;1;17;2165732620
-1;2;1;8;196249996
-1;2;1;5;64615838
1;2;1;17;1185799338
-1;2;1;9;163553183
-1;2;1;5;65195134
-1;2;1;5;64212499
-1;2;1;7;119783463
-1;2;1;5;53645777
1;2;1;18;1148057930
-1;2;1;7;139970469
1;2;1;22;1628160160
2;2;1;14;678132428
-1;2;1;38;3795570340
-1;2;1;5;57086219
-1;2;1;12;263449799
-1;2;1;7;145641788
-1;2;1;5;53856147
-1;2;1;5;67483803
-1;2;1;7;92525857
-1;2;1;5;67319914
2;2;1;19;1549297817
-1;2;1;5;63795076
1;2;1;21;2621131280
-1;2;1;5;63409027
-1;2;1;5;60533117
1;2;1;17;921466820
-1;2;1;7;119175998
-1;2;1;5;69708735
-1;2;1;5;67605913
-1;2;1;7;115154428
1;2;1;15;709174021
1;2;1;19;1547387387
1;2;1;17;1176118076
-1;2;1;5;62379006
1;2;1;16;736106425
-1;2;1;11;334670825
1;2;1;14;961657004
-1;2;1;5;57764084
-1;2;1;5;59965012
-1;2;1;5;53488493
1;2;1;17;986402488
-1;2;1;8;169770675
-1;2;1;7;143944879
2;2;1;23;1444146415
-1;2;1;13;530545800
-1;2;1;7;120298273
-1;2;1;5;57824856
2;2;1;21;1576948263
-1;2;1;5;57683675
-1;2;1;5;64536374
2;2;1;23;1523181028
-1;2;1;5;51649975
1;2;1;13;505048835
1;2;1;19;982193910
-1;2;1;5;59909232
1;2;1;15;721132650
2;2;1;24;1168208473
1;2;1;14;815944819
2;2;1;17;1331408920
2;2;1;21;1854414529
2;2;1;21;1783702608
-1;2;1;7;102413755
-1;2;1;5;71228370
-1;2;1;5;66853534
1;2;1;15;664321947
-1;2;1;7;125045582
-1;2;1;7;123129980
-1;2;1;9;206130600
-1;2;1;27;1801800755
2;2;1;23;1816127165
2;2;1;14;1184941298
-1;2;1;5;57207647
-1;2;1;5;61695782
-1;2;1;33;4682415303
1;2;1;14;787432521
-1;2;1;5;65811612
1;2;1;18;1709596512
-1;2;1;5;51070578
-1;2;1;26;3447606606
-1;2;1;9;233884206
2;2;1;22;2381477785
-1;2;1;5;58373168
2;2;1;12;605050187
1;2;1;17;1268721916
1;2;1;15;790494127
-1;2;1;5;65519061
-1;2;1;5;65905496
-1;2;1;27;3161983678
1;2;1;21;1768825367
-1;2;1;5;54891871
-1;2;1;32;2519625984
2;2;1;21;1452404305
2;2;1;21;1817922473
-1;2;1;32;2551444425
-1;2;1;17;870580527
1;2;1;15;590247257
-1;2;1;7;115341624
-1;2;1;7;100002579
-1;2;1;28;2599804844
-1;2;1;5;62326485
-1;2;1;8;140580958
-1;2;1;5;65237982
1;2;1;14;629684508
-1;2;1;5;61284781
-1;2;1;7;140754878
-1;2;1;5;83660815
-1;2;1;27;1314345603
-1;2;1;11;316887892
-1;2;1;5;60287859
-1;2;1;5;58239800
-1;2;1;7;131032072
2;2;1;30;3836408982
1;2;1;15;753295142
-1;2;1;5;68006019
-1;2;1;5;69231220
-1;2;1;5;67949153
1;2;1;22;1436021679
1;2;1;18;1187680794
1;2;1;15;547504186
1;2;1;19;1262353358
2;2;1;14;700545733
2;2;1;20;1445719517
-1;2;1;10;225829100
1;2;1;18;1646419020
-1;2;1;5;58239502
-1;2;1;5;67245475
-1;2;1;25;1564230281
2;2;1;17;1495214555
-1;2;1;7;115606860
1;2;1;17;1056878931
1;2;1;15;689907987
1;2;1;30;4891419547
-1;2;1;11;394049809
1;2;1;18;1599473268
1;2;1;15;951929422
1;2;1;18;1624798644
-1;2;1;5;62896022
1;2;1;16;1391102771
-1;2;1;5;59808248
1;2;1;18;747412680
-1;2;1;7;146195887
-1;2;1;7;101949640
-1;2;1;7;128626888
1;2;1;15;1118830163
-1;2;1;5;56340618
-1;2;1;5;59411757
-1;2;1;7;124452522
1;2;1;20;1196298630
-1;2;1;33;2269965507
-1;2;1;5;54775896
-1;2;1;7;109300102
-1;2;1;9;190615132
-1;2;1;34;2226200225
-1;2;1;7;105507181
-1;2;1;5;68283262
-1;2;1;29;2949209026
1;2;1;19;1668029118
1;2;1;18;1482379946
-1;2;1;5;64242497
-1;2;1;5;63982378
-1;2;1;7;100988044
1;2;1;26;3099248714
2;2;1;32;4931383885
-1;2;1;38;5934065165
-1;2;1;7;120347905
1;2;1;16;763666789
-1;2;1;5;55487458
-1;2;1;8;142691049
1;2;1;18;893576069
-1;2;1;5;62002541
-1;2;1;27;2386780600
1;2;1;16;1217402475
1;2;1;16;840308412
2;2;1;19;1326000828
-1;2;1;25;1738608714
-1;2;1;5;66620627
-1;2;1;5;63984716
-1;2;1;6;97192535
-1;2;1;7;116559769
1;2;1;17;814646197
2;2;1;18;1398258748
-1;2;1;7;100480228
2;2;1;20;2718421402
2;2;1;26;2548088158
-1;2;1;40;4009563349
-1;2;1;7;113882410
-1;2;1;5;71913212
1;2;1;18;947732262
1;2;1;12;461777637
-1;2;1;7;131165132
1;2;1;17;971163958
1;2;1;16;870097434
-1;2;1;9;163487661
-1;2;1;5;64690756
2;2;1;23;2208821916
-1;2;1;28;1811539549
-1;2;1;9;159855410
2;2;1;16;1127249160
-1;2;1;5;63893834
2;2;1;24;1853676806
-1;2;1;7;95281195
-1;2;1;5;62738274
-1;2;1;32;2022587436
-1;2;1;5;62805089
2;2;1;26;1826731536
1;2;1;15;536077212
-1;2;1;5;60041810
1;2;1;16;1093670861
1;2;1;17;1273441884
2;2;1;24;2928601710
