2;0;1;14;12948893248
2;0;1;8;1781376744
2;0;1;32;15378177932
2;0;1;16;4644414720
2;0;1;11;2415597889
2;0;1;24;12611401929
2;0;1;23;10737194991
2;0;1;11;4861782900
2;0;1;7;1057366132
2;0;1;15;3939950270
-1;0;1;82;4704415167
2;0;1;14;5659920446
2;0;1;13;4446018606
2;0;1;13;3327990246
2;0;1;8;1412115549
2;0;1;18;4756517788
2;0;1;12;2804696455
2;0;1;13;2997450806
2;0;1;11;2007359572
2;0;1;21;8835296377
2;0;1;15;4930958652
2;0;1;9;2122771536
2;0;1;16;3746811908
2;0;1;60;29202428870
2;0;1;23;7589418575
-1;0;1;58;13319022948
2;0;1;13;4670374507
2;0;1;18;7298383634
-1;0;1;60;35937154030
2;0;1;23;9342530185
2;0;1;12;2866227188
2;0;1;16;5203155931
2;0;1;15;2718498133
2;0;1;14;4105976172
2;0;1;12;2857746303
2;0;1;22;10329537810
-1;0;1;31;24287496920
2;0;1;40;14064758985
2;0;1;16;4679766138
2;0;1;16;4004482689
2;0;1;25;9447423446
-1;0;1;98;14927089741
2;0;1;19;4802234304
2;0;1;12;3659456432
2;0;1;11;2309426511
2;0;1;39;18420102339
-1;0;1;18;15110863993
2;0;1;15;4921351975
2;0;1;37;8402697037
2;0;1;36;13863381665
-1;0;1;39;4063711914
2;0;1;11;3509566035
2;0;1;13;2384147383
2;0;1;8;1127799520
2;0;1;28;11763018455
2;0;1;14;3526906695
2;0;1;27;10101885175
-1;0;1;47;10436367127
2;0;1;16;4445278744
2;0;1;14;6088698234
2;0;1;16;3767638748
-1;0;1;27;3765621410
2;0;1;20;6928919552
2;0;1;29;16170166181
2;0;1;30;17807138126
2;0;1;11;3041732401
2;0;1;20;7198892129
2;0;1;21;4806391224
2;0;1;30;15956001933
2;0;1;71;17919024228
2;0;1;8;987641884
2;0;1;15;7320604433
-1;0;1;61;12276779811
2;0;1;17;6336178002
2;0;1;10;2481987001
-1;0;1;77;16601328678
2;0;1;16;5436113040
-1;0;1;30;29392788912
2;0;1;11;2679905022
2;0;1;12;3426192755
-1;0;1;113;23309809243
-1;0;1;20;7032900148
-1;0;1;73;10719188713
2;0;1;10;2326642367
2;0;1;17;7774347422
-1;0;1;59;25121869110
2;0;1;10;2304345405
-1;0;1;57;17940479566
2;0;1;20;9099821114
2;0;1;12;2159040100
2;0;1;20;6924292220
2;0;1;15;5426384120
2;0;1;23;12867797793
2;0;1;14;4546681345
2;0;1;10;1538196620
2;0;1;19;3496560861
-1;0;1;46;23270727157
2;0;1;12;3126298038
2;0;1;16;3642626507
2;0;1;36;11708474164
2;0;1;73;19801807412
-1;0;1;41;20102969366
-1;0;1;93;41565136916
2;0;1;35;11348499637
2;0;1;17;6976547164
2;0;1;13;3874145495
2;0;1;11;2706942600
-1;0;1;53;10623324832
2;0;1;13;1876086031
2;0;1;27;6744521282
-1;0;1;92;20708924738
2;0;1;23;12473864527
-1;0;1;27;12852566634
-1;0;1;73;46818105481
2;0;1;34;10873748684
2;0;1;17;2638383825
-1;0;1;49;19561902263
2;0;1;16;5205709604
2;0;1;10;1085033489
-1;0;1;86;17433714251
2;0;1;33;9256332503
2;0;1;46;12072599850
2;0;1;27;8952989366
2;0;1;24;8427691677
2;0;1;44;9827437590
2;0;1;30;10968136042
2;0;1;14;4098600600
-1;0;1;22;7322810576
2;0;1;13;3103064088
2;0;1;27;7616142545
-1;0;1;46;9858552727
2;0;1;35;8577257585
2;0;1;13;3192031771
2;0;1;6;667660829
2;0;1;17;5888776317
-1;0;1;57;13268373809
2;0;1;13;3443510373
-1;0;1;107;30740884057
2;0;1;12;2274859756
2;0;1;12;3983676970
