2;0;2;14;11885284376
2;0;2;13;6299938878
2;0;2;8;3452960885
2;0;2;16;5494972335
2;0;2;13;5771276613
2;0;2;46;33178945954
-1;0;2;23;8490541488
2;0;2;9;1222463367
2;0;2;87;31233094073
2;0;2;29;13529892381
-1;0;2;23;14156303382
2;0;2;22;10084369790
2;0;2;43;7991958809
-1;0;2;145;25740119875
2;0;2;10;2179359406
2;0;2;38;12843415010
2;0;2;28;17573611400
2;0;2;15;2627808161
2;0;2;12;3074457184
2;0;2;11;2612163551
2;0;2;31;16189836508
-1;0;2;43;13101595246
2;0;2;29;11153535942
-1;0;2;43;2944379838
2;0;2;17;8999733112
2;0;2;13;3103471780
2;0;2;13;2778474901
-1;0;2;92;19064858828
2;0;2;21;7693797901
2;0;2;24;11750865145
2;0;2;35;4971009085
2;0;2;15;4611042238
2;0;2;8;1932274530
-1;0;2;46;22719086310
2;0;2;10;1584901965
2;0;2;10;1756294421
-1;0;2;31;6206976201
2;0;2;13;3708049192
2;0;2;7;1071784467
-1;0;2;36;18068618936
-1;0;2;56;4235341818
-1;0;2;45;19313260861
2;0;2;74;18439796986
2;0;2;18;5728163691
2;0;2;12;2319694327
2;0;2;17;4624480065
2;0;2;12;1914858348
-1;0;2;25;9539707704
-1;0;2;42;15014577700
2;0;2;17;7673202748
2;0;2;9;1272076316
-1;0;2;28;9308597047
2;0;2;12;4249372301
2;0;2;11;2372791537
2;0;2;13;3134328349
2;0;2;27;5331742034
2;0;2;13;2040268680
2;0;2;12;2144725448
2;0;2;19;8279015395
2;0;2;9;2316873766
-1;0;2;58;55453291774
2;0;2;19;6477249585
2;0;2;17;4569378318
-1;0;2;62;7228028327
2;0;2;12;2805657123
2;0;2;13;3360321418
2;0;2;18;3646048046
2;0;2;11;1696512219
2;0;2;19;5675897226
2;0;2;21;9124463744
-1;0;2;72;4900757462
-1;0;2;27;7734482593
2;0;2;22;8048890368
2;0;2;11;2396557341
2;0;2;28;15499231658
2;0;2;37;12051440841
-1;0;2;36;23009425552
2;0;2;12;3984946767
2;0;2;18;7362460998
2;0;2;11;1693590536
-1;0;2;25;12947457047
2;0;2;27;12703518502
-1;0;2;51;14100323529
-1;0;2;23;12488493429
2;0;2;17;5388707515
2;0;2;13;4102501512
-1;0;2;36;10703348896
2;0;2;15;4376236116
2;0;2;27;9829001796
2;0;2;21;6346160370
2;0;2;6;640879258
2;0;2;42;10346759427
-1;0;2;75;17231034493
-1;0;2;30;8684927886
2;0;2;25;13199605748
2;0;2;36;11113029176
2;0;2;12;1520843800
-1;0;2;40;21672098716
2;0;2;13;3027340307
2;0;2;25;9739361454
2;0;2;10;2232831666
2;0;2;7;1134591396
2;0;2;19;5954449248
2;0;2;17;4036842661
2;0;2;10;1693312128
2;0;2;12;2336248404
2;0;2;38;4745278425
2;0;2;25;3458660249
2;0;2;10;1757888707
-1;0;2;32;14106530428
-1;0;2;78;33956478107
-1;0;2;42;15331335623
2;0;2;9;1402167743
2;0;2;24;11235496062
2;0;2;21;11671605263
2;0;2;20;12752154142
2;0;2;47;17068525493
2;0;2;13;4879910141
-1;0;2;40;21012694126
2;0;2;39;13454496930
-1;0;2;33;13915977741
2;0;2;9;1327737438
-1;0;2;20;6065809256
2;0;2;20;3146969992
2;0;2;16;5146186610
2;0;2;17;5387897891
-1;0;2;34;20068625337
2;0;2;31;10784817482
2;0;2;44;13938460948
2;0;2;10;1579704376
2;0;2;17;6359886845
2;0;2;13;4843498853
2;0;2;25;4247767135
2;0;2;27;9898950690
-1;0;2;96;18520598033
2;0;2;13;1989335373
2;0;2;15;3963752556
-1;0;2;60;22989777626
2;0;2;8;822602251
2;0;2;9;1857666301
2;0;2;27;11942761231
2;0;2;13;5172661612
-1;0;2;58;24064446016
2;0;2;16;4839469937
2;0;2;39;8127265745
2;0;2;14;3509366990
2;0;2;53;14595133300
2;0;2;26;10484926606
2;0;2;11;3650007200
2;0;2;29;15643763820
2;0;2;14;5338448787
2;0;2;12;2172200800
-1;0;2;25;20023162907
-1;0;2;18;9407837666
2;0;2;16;4886376248
2;0;2;21;4838827998
-1;0;2;23;8963138778
2;0;2;15;5162213312
2;0;2;21;4386857862
2;0;2;33;17630256231
2;0;2;15;5289752345
2;0;2;55;16625109843
2;0;2;13;3328463220
2;0;2;16;6166575037
-1;0;2;25;8959738360
2;0;2;14;3238203981
2;0;2;13;3978009607
-1;0;2;41;28806568510
-1;0;2;34;11170337705
2;0;2;7;921013406
2;0;2;22;10281958200
-1;0;2;28;16865610850
2;0;2;17;4632707502
2;0;2;13;4637884612
2;0;2;14;5875630338
2;0;2;34;21137413877
2;0;2;18;6890659892
2;0;2;21;6617404661
2;0;2;24;6996530460
2;0;2;31;5486281525
2;0;2;34;19880176389
2;0;2;22;7838509908
2;0;2;15;4797140398
2;0;2;13;3269408079
2;0;2;9;2110412140
2;0;2;15;3357637180
2;0;2;23;6592943157
-1;0;2;46;24390955259
2;0;2;21;6227195663
2;0;2;26;6548688442
2;0;2;16;6018106761
2;0;2;21;8453106809
-1;0;2;21;2692426982
2;0;2;11;2040682132
2;0;2;16;4954641254
2;0;2;36;22378384018
2;0;2;10;1624930638
2;0;2;22;7411772499
2;0;2;15;5701912695
2;0;2;20;6360370699
2;0;2;15;6681745074
2;0;2;14;7091797203
-1;0;2;62;31277680318
-1;0;2;28;12718191564
-1;0;2;110;35755447037
2;0;2;14;2865385563
2;0;2;26;10392875955
2;0;2;7;756198419
2;0;2;11;2717108012
2;0;2;31;12133652489
2;0;2;51;3891341510
-1;0;2;41;12556775715
-1;0;2;39;10445267224
-1;0;2;65;16676528284
2;0;2;29;11951352199
-1;0;2;49;14382291330
2;0;2;15;5119808250
2;0;2;16;8064203449
2;0;2;24;10303382177
2;0;2;15;2692907636
2;0;2;49;4366738882
2;0;2;13;4187204112
-1;0;2;61;6418990627
