1;2;0;15;8938275342
1;2;0;19;11997832898
1;2;0;18;5826663808
1;2;0;30;8263004054
1;2;0;15;5160259335
1;2;0;11;3047439446
1;2;0;59;21206514108
-1;2;0;76;26226791811
1;2;0;16;6493850383
1;2;0;13;3192115614
1;2;0;16;4822881939
1;2;0;14;3331221059
1;2;0;18;8607958630
1;2;0;12;2970925243
1;2;0;22;7704910542
1;2;0;11;2520553872
1;2;0;15;5048306671
-1;2;0;101;11584075061
-1;2;0;73;16140121155
1;2;0;11;1961111840
1;2;0;13;3671852310
1;2;0;16;5671808788
1;2;0;14;4804249083
1;2;0;16;7295938123
1;2;0;26;8603440739
1;2;0;12;1827815841
1;2;0;27;10621052766
1;2;0;12;1921986873
1;2;0;17;5160143492
-1;2;0;37;4505781606
1;2;0;16;3322434886
-1;2;0;34;10473650761
1;2;0;11;2540729813
1;2;0;13;3681615791
1;2;0;23;12445287704
1;2;0;17;4877444791
-1;2;0;44;9521843509
1;2;0;11;2167855075
1;2;0;11;1461587053
1;2;0;17;4527917924
1;2;0;12;2162564041
1;2;0;10;2035997837
1;2;0;19;4332364132
1;2;0;15;3100836824
1;2;0;15;5072629932
1;2;0;10;1560344458
1;2;0;17;4633809614
1;2;0;14;5782372612
1;2;0;16;5892235616
1;2;0;18;6128835071
1;2;0;106;38582910868
1;2;0;36;13900512335
1;2;0;16;6244252795
1;2;0;14;3042862034
1;2;0;33;11301716209
1;2;0;11;2326577725
1;2;0;8;942073852
1;2;0;16;6060353738
1;2;0;20;6431856918
1;2;0;15;3272071835
1;2;0;16;4941903606
1;2;0;19;3359938046
1;2;0;15;3862957973
1;2;0;17;6479147880
1;2;0;54;17848073704
1;2;0;18;5854032276
1;2;0;11;1841398952
-1;2;0;66;25573843726
-1;2;0;62;20510919035
1;2;0;13;4241009181
1;2;0;11;3331971801
1;2;0;16;4499508145
1;2;0;17;6188023335
1;2;0;16;3119641206
1;2;0;18;4461752178
1;2;0;18;7968767740
1;2;0;14;4504410047
1;2;0;9;1423062424
-1;2;0;60;18536654816
1;2;0;24;5813646473
1;2;0;15;3577749759
1;2;0;11;2919013348
1;2;0;17;3680988572
1;2;0;23;13368027879
1;2;0;7;800862105
1;2;0;30;15528342256
1;2;0;24;11936263124
1;2;0;8;957597499
-1;2;0;59;10421228771
-1;2;0;58;7782560778
1;2;0;11;3847315923
1;2;0;12;3867580187
1;2;0;13;4322329283
1;2;0;12;2123141466
1;2;0;17;6537192431
1;2;0;23;5322839378
1;2;0;10;1460884313
1;2;0;16;4179789498
1;2;0;42;14033782094
-1;2;0;43;22857780864
1;2;0;23;11250956348
1;2;0;8;1392296738
1;2;0;14;4733644169
1;2;0;35;20345917803
1;2;0;9;1220736597
1;2;0;37;14183584167
1;2;0;17;4410461742
1;2;0;25;5766287669
1;2;0;16;3942302338
1;2;0;12;2216327511
1;2;0;17;5682939989
1;2;0;12;3002413510
-1;2;0;58;23703178651
1;2;0;10;1949874397
1;2;0;15;5754108759
-1;2;0;36;15567380181
-1;2;0;56;29828501940
1;2;0;52;15403869551
1;2;0;14;3950237927
1;2;0;15;5482653261
1;2;0;13;3392896436
1;2;0;21;6722962902
1;2;0;23;5376403800
1;2;0;12;2718002118
1;2;0;46;11408585207
1;2;0;12;3322704974
1;2;0;14;3479056357
1;2;0;6;654367005
1;2;0;18;6756389784
1;2;0;11;2458999459
1;2;0;17;4569118470
1;2;0;19;6087774048
1;2;0;23;7576550365
1;2;0;20;5003822830
1;2;0;46;23480241671
-1;2;0;38;20011903063
1;2;0;12;2750390891
1;2;0;15;2967598427
1;2;0;24;6243834222
1;2;0;38;20711122561
1;2;0;27;10186763139
-1;2;0;81;25574717992
1;2;0;13;4070244583
-1;2;0;70;16458194316
1;2;0;16;4970473390
-1;2;0;55;10310472302
1;2;0;59;10544147511
1;2;0;21;6598138826
1;2;0;11;2798176588
1;2;0;13;2823638441
1;2;0;22;10851723729
1;2;0;15;3915118835
1;2;0;22;11047719775
1;2;0;15;7618648217
-1;2;0;33;7396405016
1;2;0;17;3280114947
1;2;0;21;7728255854
1;2;0;46;9756629151
1;2;0;15;4468767420
1;2;0;29;6374791594
1;2;0;22;10760370698
1;2;0;39;8459734200
1;2;0;40;18982039803
1;2;0;15;5576600286
1;2;0;10;2255808327
1;2;0;12;4673876688
1;2;0;45;23535565504
1;2;0;12;3003174491
1;2;0;19;6146460538
1;2;0;15;2871854869
1;2;0;18;4469311436
1;2;0;11;2282874067
1;2;0;14;4846270772
1;2;0;7;738558230
1;2;0;44;25147111437
1;2;0;16;4359078501
1;2;0;16;6574062613
1;2;0;8;1150407532
1;2;0;22;9232338212
1;2;0;13;2379012515
1;2;0;34;17800754581
-1;2;0;38;14042790993
1;2;0;28;13865961580
1;2;0;50;14518983267
